"cnes","codmunocor","ano","qtd_leitos","tipo","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude","total_internacoes","internacoes_motivo_aborto","internacoes_motivo_parto","internacoes_motivo_intercorrencia_puerperio","internacoes_motivo_intercorrencia_gravidez","internacoes_tipo_de_alta_alta","internacoes_tipo_de_alta_permanencia","internacoes_tipo_de_alta_transferencia","internacoes_tipo_de_alta_morte","internacoes_tipo_de_alta_administrativa","internacoes_amiu","internacoes_curetagem","internacoes_aborto_legal","internacoes_parto_acompanhante"
2765934,355070,2018,"50_mais","misto","São Sebastião","São Paulo","Sudeste",35173,"Litoral Norte",35173,"RRAS17",1365,110,1052,7,196,1325,9,29,0,2,0,109,0,937
2765934,355070,2019,"50_mais","misto","São Sebastião","São Paulo","Sudeste",35173,"Litoral Norte",35173,"RRAS17",1292,112,998,10,172,1248,5,39,0,0,0,110,0,961
2765934,355070,2020,"50_mais","misto","São Sebastião","São Paulo","Sudeste",35173,"Litoral Norte",35173,"RRAS17",1186,100,910,4,172,1137,10,39,0,0,1,92,0,863
2765934,355070,2021,"50_mais","misto","São Sebastião","São Paulo","Sudeste",35173,"Litoral Norte",35173,"RRAS17",1155,116,877,5,157,1106,8,40,1,0,0,103,0,836
2765934,355070,2022,"50_mais","misto","São Sebastião","São Paulo","Sudeste",35173,"Litoral Norte",35173,"RRAS17",1255,113,945,19,178,1197,25,33,0,0,1,106,0,889
2765934,355070,2023,"50_mais","misto","São Sebastião","São Paulo","Sudeste",35173,"Litoral Norte",35173,"RRAS17",1114,86,837,6,185,1053,23,38,0,0,2,78,0,751
2765942,355220,2018,"50_mais","misto","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",2781,156,2422,31,172,2779,2,0,0,0,0,117,0,2355
2765942,355220,2019,"50_mais","misto","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",2551,142,2187,28,194,2540,2,4,4,1,0,128,1,2149
2765942,355220,2020,"50_mais","misto","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",2629,169,2277,16,167,2622,1,6,0,0,0,153,0,2178
2765942,355220,2021,"50_mais","misto","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",2555,129,2217,22,187,2543,6,4,1,1,0,109,0,2144
2765942,355220,2022,"50_mais","misto","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",2883,155,2155,24,549,2876,5,1,1,0,0,127,0,2137
2765942,355220,2023,"50_mais","misto","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",2870,166,2177,30,497,2866,1,2,0,1,0,126,0,2167
2766167,354400,2018,"menos_50","privado","Rio das Pedras","São Paulo","Sudeste",35103,"Piracicaba",35103,"RRAS14",1,0,1,0,0,1,0,0,0,0,0,0,0,0
2766167,354400,2019,"menos_50","privado","Rio das Pedras","São Paulo","Sudeste",35103,"Piracicaba",35103,"RRAS14",5,0,4,0,1,2,0,3,0,0,0,0,0,0
2766167,354400,2020,"menos_50","privado","Rio das Pedras","São Paulo","Sudeste",35103,"Piracicaba",35103,"RRAS14",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766167,354400,2021,"menos_50","privado","Rio das Pedras","São Paulo","Sudeste",35103,"Piracicaba",35103,"RRAS14",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766167,354400,2022,"menos_50","privado","Rio das Pedras","São Paulo","Sudeste",35103,"Piracicaba",35103,"RRAS14",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766167,354400,2023,"menos_50","privado","Rio das Pedras","São Paulo","Sudeste",35103,"Piracicaba",35103,"RRAS14",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766868,221140,2018,"menos_50","publico","Várzea Grande","Piauí","Nordeste",22010,"Vale Do Sambito",22010,"SEMI-ARIDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766868,221140,2019,"menos_50","publico","Várzea Grande","Piauí","Nordeste",22010,"Vale Do Sambito",22010,"SEMI-ARIDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766868,221140,2020,"menos_50","publico","Várzea Grande","Piauí","Nordeste",22010,"Vale Do Sambito",22010,"SEMI-ARIDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766868,221140,2021,"menos_50","publico","Várzea Grande","Piauí","Nordeste",22010,"Vale Do Sambito",22010,"SEMI-ARIDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766868,221140,2022,"menos_50","publico","Várzea Grande","Piauí","Nordeste",22010,"Vale Do Sambito",22010,"SEMI-ARIDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766868,221140,2023,"menos_50","publico","Várzea Grande","Piauí","Nordeste",22010,"Vale Do Sambito",22010,"SEMI-ARIDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766876,220800,2018,"50_mais","misto","Picos","Piauí","Nordeste",22009,"Vale Do Rio Guaribas",22009,"SEMI-ARIDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766876,220800,2019,"50_mais","misto","Picos","Piauí","Nordeste",22009,"Vale Do Rio Guaribas",22009,"SEMI-ARIDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766876,220800,2020,"50_mais","misto","Picos","Piauí","Nordeste",22009,"Vale Do Rio Guaribas",22009,"SEMI-ARIDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766876,220800,2021,"50_mais","misto","Picos","Piauí","Nordeste",22009,"Vale Do Rio Guaribas",22009,"SEMI-ARIDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766876,220800,2022,"50_mais","misto","Picos","Piauí","Nordeste",22009,"Vale Do Rio Guaribas",22009,"SEMI-ARIDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766876,220800,2023,"50_mais","misto","Picos","Piauí","Nordeste",22009,"Vale Do Rio Guaribas",22009,"SEMI-ARIDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766922,220160,2018,"menos_50","publico","Beneditinos","Piauí","Nordeste",22004,"Entre Rios",22004,"MEIO NORTE",18,0,17,0,1,18,0,0,0,0,0,0,0,0
2766922,220160,2019,"menos_50","publico","Beneditinos","Piauí","Nordeste",22004,"Entre Rios",22004,"MEIO NORTE",7,0,7,0,0,7,0,0,0,0,0,0,0,0
2766922,220160,2020,"menos_50","publico","Beneditinos","Piauí","Nordeste",22004,"Entre Rios",22004,"MEIO NORTE",15,0,15,0,0,15,0,0,0,0,0,0,0,0
2766922,220160,2021,"menos_50","publico","Beneditinos","Piauí","Nordeste",22004,"Entre Rios",22004,"MEIO NORTE",11,0,10,0,1,11,0,0,0,0,0,0,0,8
2766922,220160,2022,"menos_50","publico","Beneditinos","Piauí","Nordeste",22004,"Entre Rios",22004,"MEIO NORTE",22,0,22,0,0,22,0,0,0,0,0,0,0,22
2766922,220160,2023,"menos_50","publico","Beneditinos","Piauí","Nordeste",22004,"Entre Rios",22004,"MEIO NORTE",5,0,5,0,0,5,0,0,0,0,0,0,0,5
2767384,510795,2023,"50_mais","publico","Tangará da Serra","Mato Grosso","Centro-Oeste",51007,"Medio Norte Matogrossense",51007,"MACRORREGIAO CENTRO-NOROESTE",5,0,0,0,5,5,0,0,0,0,0,0,0,0
2767678,410520,2018,"menos_50","publico","Cerro Azul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",10,0,10,0,0,10,0,0,0,0,0,0,0,0
2767937,510600,2018,"menos_50","misto","Nortelândia","Mato Grosso","Centro-Oeste",51004,"Centro Norte",51004,"MACRORREGIAO CENTRO-NOROESTE",29,0,27,0,2,29,0,0,0,0,0,0,0,22
2767937,510600,2019,"menos_50","misto","Nortelândia","Mato Grosso","Centro-Oeste",51004,"Centro Norte",51004,"MACRORREGIAO CENTRO-NOROESTE",46,1,44,0,1,46,0,0,0,0,0,1,0,43
2767937,510600,2020,"menos_50","misto","Nortelândia","Mato Grosso","Centro-Oeste",51004,"Centro Norte",51004,"MACRORREGIAO CENTRO-NOROESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767953,510525,2018,"50_mais","misto","Lucas do Rio Verde","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",904,52,793,3,56,899,3,1,1,0,1,44,0,756
2767953,510525,2019,"50_mais","misto","Lucas do Rio Verde","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",773,33,686,6,48,769,3,1,0,0,0,28,0,667
2767953,510525,2020,"50_mais","misto","Lucas do Rio Verde","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",921,83,796,10,32,913,2,5,1,0,1,71,0,779
2767953,510525,2021,"50_mais","misto","Lucas do Rio Verde","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",993,98,861,8,26,991,0,1,1,0,0,77,0,825
2767953,510525,2022,"50_mais","misto","Lucas do Rio Verde","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",1327,130,1119,20,58,1321,2,3,1,0,3,119,1,1013
2767953,510525,2023,"50_mais","misto","Lucas do Rio Verde","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",1194,117,1004,8,65,1188,3,2,1,0,4,97,3,915
2769514,520520,2018,"menos_50","publico","Caturaí","Goiás","Centro-Oeste",52001,"Central",52001,"MACRORREGIAO CENTRO-OESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769514,520520,2019,"menos_50","publico","Caturaí","Goiás","Centro-Oeste",52001,"Central",52001,"MACRORREGIAO CENTRO-OESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769514,520520,2020,"menos_50","publico","Caturaí","Goiás","Centro-Oeste",52001,"Central",52001,"MACRORREGIAO CENTRO-OESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769514,520520,2021,"menos_50","publico","Caturaí","Goiás","Centro-Oeste",52001,"Central",52001,"MACRORREGIAO CENTRO-OESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769514,520520,2022,"menos_50","publico","Caturaí","Goiás","Centro-Oeste",52001,"Central",52001,"MACRORREGIAO CENTRO-OESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769514,520520,2023,"menos_50","publico","Caturaí","Goiás","Centro-Oeste",52001,"Central",52001,"MACRORREGIAO CENTRO-OESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769549,521170,2018,"menos_50","publico","Jandaia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",39,1,37,0,1,39,0,0,0,0,0,0,0,0
2769549,521170,2019,"menos_50","publico","Jandaia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",28,0,28,0,0,28,0,0,0,0,0,0,0,0
2769549,521170,2020,"menos_50","publico","Jandaia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",32,0,32,0,0,32,0,0,0,0,0,0,0,0
2769549,521170,2021,"menos_50","publico","Jandaia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",19,2,17,0,0,19,0,0,0,0,0,0,0,0
2769549,521170,2022,"menos_50","publico","Jandaia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",16,0,16,0,0,16,0,0,0,0,0,0,0,0
2769549,521170,2023,"menos_50","publico","Jandaia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769603,522060,2018,"menos_50","publico","Silvânia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",20,0,16,1,3,20,0,0,0,0,0,0,0,0
2769603,522060,2019,"menos_50","publico","Silvânia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",13,0,8,1,4,12,0,1,0,0,0,0,0,0
2769603,522060,2020,"menos_50","publico","Silvânia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",5,0,4,0,1,5,0,0,0,0,0,0,0,0
2769603,522060,2021,"menos_50","publico","Silvânia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",27,0,14,0,13,25,0,2,0,0,0,0,0,0
2769603,522060,2022,"menos_50","publico","Silvânia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",120,9,104,1,6,119,0,1,0,0,0,9,0,65
2769603,522060,2023,"menos_50","publico","Silvânia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",211,18,180,2,11,207,0,4,0,0,0,11,0,164
2769875,520970,2018,"menos_50","publico","Hidrolândia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",170,3,160,1,6,168,0,2,0,0,0,0,0,154
2769875,520970,2019,"menos_50","publico","Hidrolândia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",136,1,132,0,3,135,0,1,0,0,0,0,0,128
2769875,520970,2020,"menos_50","publico","Hidrolândia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",125,4,119,0,2,124,0,1,0,0,2,2,0,116
2769875,520970,2021,"menos_50","publico","Hidrolândia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",134,0,133,0,1,134,0,0,0,0,0,0,0,127
2769875,520970,2022,"menos_50","publico","Hidrolândia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",144,1,140,0,3,143,0,1,0,0,0,1,0,133
2769875,520970,2023,"menos_50","publico","Hidrolândia","Goiás","Centro-Oeste",52002,"Centro Sul",52002,"MACRORREGIAO CENTRO SUDESTE",169,0,169,0,0,169,0,0,0,0,0,0,0,159
2769883,522015,2020,"menos_50","publico","São Luiz do Norte","Goiás","Centro-Oeste",52013,"Sao Patricio I",52013,"MACRORREGIAO CENTRO-NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769883,522015,2021,"menos_50","publico","São Luiz do Norte","Goiás","Centro-Oeste",52013,"Sao Patricio I",52013,"MACRORREGIAO CENTRO-NORTE",13,0,13,0,0,13,0,0,0,0,0,0,0,1
2769883,522015,2022,"menos_50","publico","São Luiz do Norte","Goiás","Centro-Oeste",52013,"Sao Patricio I",52013,"MACRORREGIAO CENTRO-NORTE",32,1,31,0,0,32,0,0,0,0,0,1,0,0
2769883,522015,2023,"menos_50","publico","São Luiz do Norte","Goiás","Centro-Oeste",52013,"Sao Patricio I",52013,"MACRORREGIAO CENTRO-NORTE",23,1,22,0,0,23,0,0,0,0,0,1,0,0
2770326,320060,2018,"50_mais","misto","Aracruz","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",1140,92,965,19,64,1128,7,5,0,0,4,80,1,949
2770326,320060,2019,"50_mais","misto","Aracruz","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",1335,88,1159,17,71,1324,3,8,0,0,1,77,0,1138
2770326,320060,2020,"50_mais","misto","Aracruz","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",1243,86,1082,17,58,1235,0,7,1,0,0,70,0,1080
2770326,320060,2021,"50_mais","misto","Aracruz","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",1242,87,1069,17,69,1234,4,4,0,0,0,74,0,1060
2770326,320060,2022,"50_mais","misto","Aracruz","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",1173,72,1021,13,67,1155,7,11,0,0,0,63,0,1007
2770326,320060,2023,"50_mais","misto","Aracruz","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",1225,79,1056,17,73,1214,4,7,0,0,0,58,0,1048
2770512,293010,2018,"50_mais","publico","Senhor do Bonfim","Bahia","Nordeste",29024,"Senhor Do Bonfim",29024,"NORTE - (NRS - JUAZEIRO)",1098,140,900,3,55,1086,1,11,0,0,1,138,0,84
2770512,293010,2019,"50_mais","publico","Senhor do Bonfim","Bahia","Nordeste",29024,"Senhor Do Bonfim",29024,"NORTE - (NRS - JUAZEIRO)",1341,175,1086,2,78,1327,0,14,0,0,0,171,0,963
2770512,293010,2020,"50_mais","publico","Senhor do Bonfim","Bahia","Nordeste",29024,"Senhor Do Bonfim",29024,"NORTE - (NRS - JUAZEIRO)",1278,176,1030,6,66,1270,0,8,0,0,0,169,1,849
2770512,293010,2021,"50_mais","publico","Senhor do Bonfim","Bahia","Nordeste",29024,"Senhor Do Bonfim",29024,"NORTE - (NRS - JUAZEIRO)",1350,218,1054,13,65,1344,0,6,0,0,0,208,0,689
2770512,293010,2022,"50_mais","publico","Senhor do Bonfim","Bahia","Nordeste",29024,"Senhor Do Bonfim",29024,"NORTE - (NRS - JUAZEIRO)",1333,205,1056,5,67,1320,0,13,0,0,0,197,0,1017
2770512,293010,2023,"50_mais","publico","Senhor do Bonfim","Bahia","Nordeste",29024,"Senhor Do Bonfim",29024,"NORTE - (NRS - JUAZEIRO)",1205,188,974,11,32,1196,0,9,0,0,0,185,0,745
2771268,290380,2018,"menos_50","publico","Boa Vista do Tupim","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",54,0,49,2,3,53,0,1,0,0,0,0,0,0
2771268,290380,2019,"menos_50","publico","Boa Vista do Tupim","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",43,0,40,0,3,43,0,0,0,0,0,0,0,0
2771268,290380,2020,"menos_50","publico","Boa Vista do Tupim","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",49,0,49,0,0,49,0,0,0,0,0,0,0,0
2771268,290380,2021,"menos_50","publico","Boa Vista do Tupim","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",78,0,75,1,2,78,0,0,0,0,0,0,0,0
2771268,290380,2022,"menos_50","publico","Boa Vista do Tupim","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",55,0,54,1,0,55,0,0,0,0,0,0,0,0
2771268,290380,2023,"menos_50","publico","Boa Vista do Tupim","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",46,0,42,1,3,46,0,0,0,0,0,0,0,0
2771276,292320,2018,"menos_50","publico","Oliveira dos Brejinhos","Bahia","Nordeste",29008,"Ibotirama",29008,"OESTE (NBS - BARREIRAS)",122,0,118,0,4,121,0,1,0,0,0,0,0,0
2771276,292320,2019,"menos_50","publico","Oliveira dos Brejinhos","Bahia","Nordeste",29008,"Ibotirama",29008,"OESTE (NBS - BARREIRAS)",125,0,107,1,17,124,0,1,0,0,0,0,0,0
2771276,292320,2020,"menos_50","publico","Oliveira dos Brejinhos","Bahia","Nordeste",29008,"Ibotirama",29008,"OESTE (NBS - BARREIRAS)",121,0,105,1,15,118,0,3,0,0,0,0,0,10
2771276,292320,2021,"menos_50","publico","Oliveira dos Brejinhos","Bahia","Nordeste",29008,"Ibotirama",29008,"OESTE (NBS - BARREIRAS)",134,0,96,0,38,126,0,8,0,0,0,0,0,0
2771276,292320,2022,"menos_50","publico","Oliveira dos Brejinhos","Bahia","Nordeste",29008,"Ibotirama",29008,"OESTE (NBS - BARREIRAS)",132,0,113,0,19,128,1,3,0,0,0,0,0,0
2771276,292320,2023,"menos_50","publico","Oliveira dos Brejinhos","Bahia","Nordeste",29008,"Ibotirama",29008,"OESTE (NBS - BARREIRAS)",165,0,117,1,47,147,0,18,0,0,0,0,0,1
2771292,290035,2018,"menos_50","publico","Adustina","Bahia","Nordeste",29019,"Ribeira Do Pombal",29019,"NORDESTE (NRS - ALAGOINHAS)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771292,290035,2019,"menos_50","publico","Adustina","Bahia","Nordeste",29019,"Ribeira Do Pombal",29019,"NORDESTE (NRS - ALAGOINHAS)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771292,290035,2020,"menos_50","publico","Adustina","Bahia","Nordeste",29019,"Ribeira Do Pombal",29019,"NORDESTE (NRS - ALAGOINHAS)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771292,290035,2021,"menos_50","publico","Adustina","Bahia","Nordeste",29019,"Ribeira Do Pombal",29019,"NORDESTE (NRS - ALAGOINHAS)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771292,290035,2022,"menos_50","publico","Adustina","Bahia","Nordeste",29019,"Ribeira Do Pombal",29019,"NORDESTE (NRS - ALAGOINHAS)",6,0,5,0,1,5,0,1,0,0,0,0,0,5
2771292,290035,2023,"menos_50","publico","Adustina","Bahia","Nordeste",29019,"Ribeira Do Pombal",29019,"NORDESTE (NRS - ALAGOINHAS)",21,0,17,1,3,20,0,1,0,0,0,0,0,17
2771411,290640,2018,"menos_50","publico","Candeal","Bahia","Nordeste",29006,"Feira De Santana",29006,"CENTRO-LESTE (NRS - FEIRA SANTANA)",1,0,1,0,0,1,0,0,0,0,0,0,0,0
2771411,290640,2019,"menos_50","publico","Candeal","Bahia","Nordeste",29006,"Feira De Santana",29006,"CENTRO-LESTE (NRS - FEIRA SANTANA)",5,0,5,0,0,5,0,0,0,0,0,0,0,0
2771411,290640,2020,"menos_50","publico","Candeal","Bahia","Nordeste",29006,"Feira De Santana",29006,"CENTRO-LESTE (NRS - FEIRA SANTANA)",1,0,1,0,0,1,0,0,0,0,0,0,0,0
2771411,290640,2021,"menos_50","publico","Candeal","Bahia","Nordeste",29006,"Feira De Santana",29006,"CENTRO-LESTE (NRS - FEIRA SANTANA)",1,0,0,0,1,1,0,0,0,0,0,0,0,0
2771411,290640,2022,"menos_50","publico","Candeal","Bahia","Nordeste",29006,"Feira De Santana",29006,"CENTRO-LESTE (NRS - FEIRA SANTANA)",1,0,1,0,0,1,0,0,0,0,0,0,0,0
2771411,290640,2023,"menos_50","publico","Candeal","Bahia","Nordeste",29006,"Feira De Santana",29006,"CENTRO-LESTE (NRS - FEIRA SANTANA)",1,0,1,0,0,1,0,0,0,0,0,0,0,0
2772299,210990,2018,"50_mais","publico","Santa Inês","Maranhão","Nordeste",21014,"Santa Ines",21014,"MACRORREGIAO NORTE",2262,248,1968,2,44,2258,0,4,0,0,0,247,0,0
2772299,210990,2019,"50_mais","publico","Santa Inês","Maranhão","Nordeste",21014,"Santa Ines",21014,"MACRORREGIAO NORTE",2791,351,2416,1,23,2787,0,2,2,0,0,350,0,0
2772299,210990,2020,"50_mais","publico","Santa Inês","Maranhão","Nordeste",21014,"Santa Ines",21014,"MACRORREGIAO NORTE",2944,324,2591,3,26,2937,0,6,1,0,1,322,0,0
2772299,210990,2021,"50_mais","publico","Santa Inês","Maranhão","Nordeste",21014,"Santa Ines",21014,"MACRORREGIAO NORTE",3173,505,2599,4,65,3166,0,1,6,0,6,313,0,997
2772299,210990,2022,"50_mais","publico","Santa Inês","Maranhão","Nordeste",21014,"Santa Ines",21014,"MACRORREGIAO NORTE",2459,239,1889,16,315,2441,0,13,5,0,0,220,0,1131
2772299,210990,2023,"50_mais","publico","Santa Inês","Maranhão","Nordeste",21014,"Santa Ines",21014,"MACRORREGIAO NORTE",2270,228,2000,17,25,2232,23,5,10,0,0,206,0,1895
2772310,353870,2018,"50_mais","misto","Piracicaba","São Paulo","Sudeste",35103,"Piracicaba",35103,"RRAS14",2382,215,1688,14,465,2382,0,0,0,0,2,184,4,562
2772310,353870,2019,"50_mais","misto","Piracicaba","São Paulo","Sudeste",35103,"Piracicaba",35103,"RRAS14",2485,233,1806,13,433,2478,2,5,0,0,1,208,4,830
2772310,353870,2020,"50_mais","misto","Piracicaba","São Paulo","Sudeste",35103,"Piracicaba",35103,"RRAS14",2431,226,1754,9,442,2428,1,1,1,0,0,197,4,189
2772310,353870,2021,"50_mais","misto","Piracicaba","São Paulo","Sudeste",35103,"Piracicaba",35103,"RRAS14",2487,193,1819,10,465,2486,1,0,0,0,0,159,2,91
2772310,353870,2022,"50_mais","misto","Piracicaba","São Paulo","Sudeste",35103,"Piracicaba",35103,"RRAS14",2551,213,1817,26,495,2549,1,1,0,0,0,155,2,1011
2772310,353870,2023,"50_mais","misto","Piracicaba","São Paulo","Sudeste",35103,"Piracicaba",35103,"RRAS14",2745,189,1925,25,606,2738,4,2,0,1,0,142,2,1225
2772329,150400,2018,"menos_50","publico","Limoeiro do Ajuru","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",104,0,90,1,13,104,0,0,0,0,0,0,0,76
2772329,150400,2019,"menos_50","publico","Limoeiro do Ajuru","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",98,0,85,0,13,98,0,0,0,0,0,0,0,79
2772329,150400,2020,"menos_50","publico","Limoeiro do Ajuru","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",116,0,83,0,33,116,0,0,0,0,0,0,0,76
2772329,150400,2021,"menos_50","publico","Limoeiro do Ajuru","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",103,0,68,2,33,97,0,6,0,0,0,0,0,0
2772329,150400,2022,"menos_50","publico","Limoeiro do Ajuru","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",126,0,73,1,52,119,0,7,0,0,0,0,0,0
2772329,150400,2023,"menos_50","publico","Limoeiro do Ajuru","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",101,1,46,0,54,98,0,3,0,0,0,0,0,0
2772671,291190,2018,"menos_50","publico","Iaçu","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",90,4,84,0,2,90,0,0,0,0,0,4,0,0
2772671,291190,2019,"menos_50","publico","Iaçu","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",157,8,146,2,1,156,1,0,0,0,0,8,0,0
2772671,291190,2020,"menos_50","publico","Iaçu","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",74,2,72,0,0,73,0,1,0,0,0,2,0,70
2772671,291190,2021,"menos_50","publico","Iaçu","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",149,0,140,0,9,147,0,2,0,0,0,0,0,138
2772671,291190,2022,"menos_50","publico","Iaçu","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",166,4,160,1,1,166,0,0,0,0,0,3,0,159
2772671,291190,2023,"menos_50","publico","Iaçu","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",177,9,167,0,1,177,0,0,0,0,0,8,0,159
2772906,251130,2018,"menos_50","misto","Piancó","Paraíba","Nordeste",25007,"7ª Regiao",25007,"MACRORREGIAO III - SERTAO ALTO SERTAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772906,251130,2019,"menos_50","misto","Piancó","Paraíba","Nordeste",25007,"7ª Regiao",25007,"MACRORREGIAO III - SERTAO ALTO SERTAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0
