"cnes","codmunocor","ano","qtd_leitos","tipo","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude","total_internacoes","internacoes_motivo_aborto","internacoes_motivo_parto","internacoes_motivo_intercorrencia_gravidez","internacoes_motivo_intercorrencia_puerperio","internacoes_tipo_de_alta_alta","internacoes_tipo_de_alta_permanencia","internacoes_tipo_de_alta_transferencia","internacoes_tipo_de_alta_morte","internacoes_tipo_de_alta_administrativa","internacoes_amiu","internacoes_curetagem","internacoes_parto_acompanhante","internacoes_aborto_legal"
2311313,211003,2022,"50_mais","publico","Santa Luzia do Paruá","Maranhão","Nordeste",21019,"Ze Doca",21019,"MACRORREGIAO NORTE",1329,69,1204,185,3,1321,0,1,7,0,0,60,0,0
2311313,211003,2023,"50_mais","publico","Santa Luzia do Paruá","Maranhão","Nordeste",21019,"Ze Doca",21019,"MACRORREGIAO NORTE",1505,78,1376,183,1,1505,0,0,0,0,0,75,0,0
2311356,210667,2018,"menos_50","publico","Milagres do Maranhão","Maranhão","Nordeste",21006,"Chapadinha",21006,"MACRORREGIAO NORTE",1,0,1,0,0,1,0,0,0,0,0,0,0,0
2311356,210667,2019,"menos_50","publico","Milagres do Maranhão","Maranhão","Nordeste",21006,"Chapadinha",21006,"MACRORREGIAO NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311356,210667,2020,"menos_50","publico","Milagres do Maranhão","Maranhão","Nordeste",21006,"Chapadinha",21006,"MACRORREGIAO NORTE",24,1,20,4,0,24,0,0,0,0,0,0,0,0
2311356,210667,2021,"menos_50","publico","Milagres do Maranhão","Maranhão","Nordeste",21006,"Chapadinha",21006,"MACRORREGIAO NORTE",31,0,29,2,0,31,0,0,0,0,0,0,0,0
2311356,210667,2022,"menos_50","publico","Milagres do Maranhão","Maranhão","Nordeste",21006,"Chapadinha",21006,"MACRORREGIAO NORTE",22,0,18,4,1,22,0,0,0,0,0,0,0,0
2311356,210667,2023,"menos_50","publico","Milagres do Maranhão","Maranhão","Nordeste",21006,"Chapadinha",21006,"MACRORREGIAO NORTE",20,0,18,2,0,20,0,0,0,0,0,0,0,0
2311607,510777,2018,"menos_50","publico","Santa Terezinha","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",97,0,82,15,1,96,0,1,0,0,0,0,0,0
2311607,510777,2019,"menos_50","publico","Santa Terezinha","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",60,0,49,11,0,59,0,1,0,0,0,0,0,0
2311607,510777,2020,"menos_50","publico","Santa Terezinha","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",50,0,32,18,0,50,0,0,0,0,0,0,0,0
2311607,510777,2021,"menos_50","publico","Santa Terezinha","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",76,0,23,59,1,50,0,26,0,0,0,0,0,0
2311607,510777,2022,"menos_50","publico","Santa Terezinha","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",63,0,15,54,0,31,0,32,0,0,0,0,0,0
2311607,510777,2023,"menos_50","publico","Santa Terezinha","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",92,0,18,80,1,46,0,46,0,0,0,0,0,0
2311615,510677,2018,"menos_50","publico","Porto Alegre do Norte","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311615,510677,2019,"menos_50","publico","Porto Alegre do Norte","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311615,510677,2020,"menos_50","publico","Porto Alegre do Norte","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311615,510677,2021,"menos_50","publico","Porto Alegre do Norte","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311615,510677,2022,"menos_50","publico","Porto Alegre do Norte","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311615,510677,2023,"menos_50","publico","Porto Alegre do Norte","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311682,510340,2018,"50_mais","misto","Cuiabá","Mato Grosso","Centro-Oeste",51002,"Baixada Cuiabana",51002,"MACRORREGIAO CENTRO-NORTE",9222,853,7782,1352,175,9192,15,14,1,0,0,798,0,0
2311682,510340,2019,"50_mais","misto","Cuiabá","Mato Grosso","Centro-Oeste",51002,"Baixada Cuiabana",51002,"MACRORREGIAO CENTRO-NORTE",8901,777,7516,1392,231,8865,24,10,2,0,1,730,0,0
2311682,510340,2020,"50_mais","misto","Cuiabá","Mato Grosso","Centro-Oeste",51002,"Baixada Cuiabana",51002,"MACRORREGIAO CENTRO-NORTE",9840,777,8376,1922,239,9789,13,34,4,0,1,726,0,0
2311682,510340,2021,"50_mais","misto","Cuiabá","Mato Grosso","Centro-Oeste",51002,"Baixada Cuiabana",51002,"MACRORREGIAO CENTRO-NORTE",8904,779,7400,1879,210,8845,19,36,4,0,2,719,0,0
2311682,510340,2022,"50_mais","misto","Cuiabá","Mato Grosso","Centro-Oeste",51002,"Baixada Cuiabana",51002,"MACRORREGIAO CENTRO-NORTE",8715,805,7217,1840,214,8666,14,28,7,0,3,732,0,0
2311682,510340,2023,"50_mais","misto","Cuiabá","Mato Grosso","Centro-Oeste",51002,"Baixada Cuiabana",51002,"MACRORREGIAO CENTRO-NORTE",8276,831,6730,1710,253,8147,102,23,2,2,1,755,0,0
2311763,150130,2018,"menos_50","publico","Barcarena","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",2075,161,1655,385,27,2075,0,0,0,0,0,153,0,0
2311763,150130,2019,"menos_50","publico","Barcarena","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",1690,136,1243,482,32,1690,0,0,0,0,0,133,0,0
2311763,150130,2020,"menos_50","publico","Barcarena","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",1400,93,1089,268,19,1400,0,0,0,0,0,91,0,0
2311763,150130,2021,"50_mais","publico","Barcarena","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",1776,112,1183,580,27,1751,1,24,0,0,0,107,0,0
2311763,150130,2022,"50_mais","publico","Barcarena","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",1810,142,1101,610,27,1789,0,21,0,0,0,141,0,0
2311763,150130,2023,"50_mais","publico","Barcarena","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",1787,60,1121,637,30,1763,1,23,0,0,0,60,0,0
2311992,150290,2018,"menos_50","publico","Curuçá","Pará","Norte",15008,"Metropolitana III",15008,"MACRORREGIONAL II",105,0,104,1,0,104,0,1,0,0,0,0,0,0
2311992,150290,2019,"menos_50","publico","Curuçá","Pará","Norte",15008,"Metropolitana III",15008,"MACRORREGIONAL II",106,0,106,0,0,101,0,5,0,0,0,0,0,0
2311992,150290,2020,"menos_50","publico","Curuçá","Pará","Norte",15008,"Metropolitana III",15008,"MACRORREGIONAL II",26,0,25,1,1,26,0,0,0,0,0,0,0,0
2311992,150290,2021,"menos_50","publico","Curuçá","Pará","Norte",15008,"Metropolitana III",15008,"MACRORREGIONAL II",64,0,56,8,2,59,0,5,0,0,0,0,0,0
2311992,150290,2022,"menos_50","publico","Curuçá","Pará","Norte",15008,"Metropolitana III",15008,"MACRORREGIONAL II",70,0,67,3,0,66,0,4,0,0,0,0,0,0
2311992,150290,2023,"menos_50","publico","Curuçá","Pará","Norte",15008,"Metropolitana III",15008,"MACRORREGIONAL II",59,0,56,3,1,57,0,2,0,0,0,0,0,0
2312050,150380,2018,"menos_50","publico","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",694,52,636,34,0,694,0,0,0,0,0,47,0,0
2312050,150380,2019,"menos_50","publico","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",660,46,612,29,1,660,0,0,0,0,0,47,0,0
2312050,150380,2020,"menos_50","publico","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",619,59,560,31,0,619,0,0,0,0,0,59,0,0
2312050,150380,2021,"menos_50","publico","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",648,44,601,51,1,647,0,1,0,0,0,43,0,0
2312050,150380,2022,"menos_50","publico","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",590,43,543,40,0,590,0,0,0,0,0,43,0,0
2312050,150380,2023,"menos_50","publico","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",605,53,549,51,2,605,0,0,0,0,0,51,0,0
2312069,150380,2018,"50_mais","privado","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312069,150380,2019,"50_mais","privado","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312069,150380,2020,"50_mais","privado","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312069,150380,2021,"50_mais","privado","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312069,150380,2022,"50_mais","privado","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312069,150380,2023,"50_mais","misto","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312077,150618,2018,"menos_50","misto","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312077,150618,2019,"menos_50","misto","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312093,150618,2018,"menos_50","misto","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",16,0,11,5,0,16,0,0,0,0,0,0,0,0
2312093,150618,2019,"menos_50","misto","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",8,0,7,2,1,8,0,0,0,0,0,0,0,0
2312093,150618,2020,"menos_50","misto","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",6,0,3,3,0,6,0,0,0,0,0,0,0,0
2312093,150618,2021,"menos_50","misto","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",4,0,3,1,0,4,0,0,0,0,0,0,0,0
2312093,150618,2022,"menos_50","misto","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",3,0,1,2,0,3,0,0,0,0,0,0,0,0
2312093,150618,2023,"menos_50","misto","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",3,0,1,2,0,3,0,0,0,0,0,0,0,0
2312115,150380,2018,"menos_50","privado","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312115,150380,2019,"menos_50","privado","Jacundá","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312123,150506,2018,"50_mais","publico","Novo Repartimento","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",600,34,564,8,1,599,0,1,0,0,0,27,0,0
2312123,150506,2019,"50_mais","publico","Novo Repartimento","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",637,41,593,9,1,636,0,1,0,0,0,39,0,0
2312123,150506,2020,"50_mais","publico","Novo Repartimento","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",625,34,585,13,1,625,0,0,0,0,0,30,0,0
2312123,150506,2021,"50_mais","publico","Novo Repartimento","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",638,64,562,59,1,638,0,0,0,0,0,55,0,0
2312123,150506,2022,"50_mais","publico","Novo Repartimento","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",658,70,577,60,3,658,0,0,0,0,0,59,0,0
2312123,150506,2023,"50_mais","publico","Novo Repartimento","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",714,82,624,40,1,711,0,2,1,0,0,76,0,0
2312131,150618,2018,"menos_50","publico","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",548,80,461,23,2,547,0,0,1,0,0,76,0,0
2312131,150618,2019,"menos_50","publico","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",462,54,396,25,2,461,0,0,1,0,0,51,0,0
2312131,150618,2020,"menos_50","publico","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",394,36,348,35,4,393,0,1,0,0,0,35,0,0
2312131,150618,2021,"menos_50","publico","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",447,47,384,44,3,447,0,0,0,0,0,42,0,0
2312131,150618,2022,"menos_50","publico","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",423,43,357,64,6,422,0,1,0,0,0,43,0,0
2312131,150618,2023,"menos_50","publico","Rondon do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",414,43,334,60,3,414,0,0,0,0,0,41,0,0
2312158,150277,2018,"50_mais","publico","Curionópolis","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",105,3,67,37,1,104,0,1,0,0,1,2,0,0
2312158,150277,2019,"50_mais","publico","Curionópolis","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",63,2,28,33,0,63,0,0,0,0,1,1,0,0
2312158,150277,2020,"50_mais","publico","Curionópolis","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",59,0,41,21,0,59,0,0,0,0,0,0,0,0
2312158,150277,2021,"50_mais","publico","Curionópolis","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",298,13,257,58,1,293,0,5,0,0,0,13,0,0
2312158,150277,2022,"menos_50","publico","Curionópolis","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",317,20,279,75,1,310,0,7,0,0,0,20,0,0
2312158,150277,2023,"menos_50","publico","Curionópolis","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",278,15,231,72,3,278,0,0,0,0,0,18,0,0
2312166,150175,2018,"menos_50","publico","Brejo Grande do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",22,1,20,1,0,22,0,0,0,0,0,1,0,0
2312166,150175,2019,"menos_50","publico","Brejo Grande do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",19,0,17,2,0,19,0,0,0,0,0,0,0,0
2312166,150175,2020,"menos_50","publico","Brejo Grande do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",35,0,32,3,1,35,0,0,0,0,0,0,0,0
2312166,150175,2021,"menos_50","publico","Brejo Grande do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",17,0,16,1,1,17,0,0,0,0,0,0,0,0
2312166,150175,2022,"menos_50","publico","Brejo Grande do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",19,0,19,0,0,19,0,0,0,0,0,0,0,0
2312166,150175,2023,"menos_50","publico","Brejo Grande do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",16,0,16,0,0,16,0,0,0,0,0,0,0,0
2312174,150309,2018,"menos_50","publico","Goianésia do Pará","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",508,3,472,68,1,508,0,0,0,0,0,2,0,0
2312174,150309,2019,"menos_50","publico","Goianésia do Pará","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",461,1,450,36,0,461,0,0,0,0,0,1,0,0
2312174,150309,2020,"menos_50","publico","Goianésia do Pará","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",542,3,519,41,0,541,0,0,1,0,0,3,0,0
2312174,150309,2021,"menos_50","publico","Goianésia do Pará","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",531,13,490,92,0,531,0,0,0,0,0,13,0,0
2312174,150309,2022,"menos_50","publico","Goianésia do Pará","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",559,8,508,75,0,559,0,0,0,0,0,8,0,0
2312174,150309,2023,"menos_50","publico","Goianésia do Pará","Pará","Norte",15004,"Lago De Tucurui",15004,"MACRORREGIONAL IV",455,16,421,21,0,455,0,0,0,0,0,16,0,0
2312182,150549,2018,"menos_50","publico","Palestina do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",8,0,5,3,0,8,0,0,0,0,0,0,0,0
2312182,150549,2019,"menos_50","publico","Palestina do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",14,2,11,1,0,14,0,0,0,0,0,2,0,0
2312182,150549,2020,"menos_50","publico","Palestina do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",13,1,9,3,0,13,0,0,0,0,1,0,0,0
2312182,150549,2021,"menos_50","publico","Palestina do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",33,2,28,6,0,28,0,5,0,0,0,2,0,0
2312182,150549,2022,"menos_50","publico","Palestina do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",26,1,24,1,0,25,0,1,0,0,0,1,0,0
2312182,150549,2023,"menos_50","publico","Palestina do Pará","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",33,0,21,13,1,33,0,0,0,0,0,0,0,0
2312298,150715,2018,"menos_50","publico","São Domingos do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",92,0,92,0,0,92,0,0,0,0,0,0,0,0
2312298,150715,2019,"menos_50","publico","São Domingos do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",42,0,42,1,0,42,0,0,0,0,0,0,0,0
2312298,150715,2020,"menos_50","publico","São Domingos do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",21,0,21,0,0,21,0,0,0,0,0,0,0,0
2312298,150715,2021,"menos_50","publico","São Domingos do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",51,0,50,1,0,51,0,0,0,0,0,0,0,0
2312298,150715,2022,"menos_50","publico","São Domingos do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",35,0,35,0,0,35,0,0,0,0,0,0,0,0
2312298,150715,2023,"menos_50","publico","São Domingos do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",122,0,122,0,0,122,0,0,0,0,0,0,0,0
2312387,150750,2018,"menos_50","publico","São João do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",4,0,2,2,1,4,0,0,0,0,0,0,0,0
2312387,150750,2019,"menos_50","publico","São João do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",4,0,3,1,0,4,0,0,0,0,0,0,0,0
2312387,150750,2020,"menos_50","publico","São João do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",4,0,1,3,0,4,0,0,0,0,0,0,0,0
2312387,150750,2021,"menos_50","publico","São João do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",9,0,4,5,0,9,0,0,0,0,0,0,0,0
2312387,150750,2022,"menos_50","publico","São João do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",12,0,10,2,0,12,0,0,0,0,0,0,0,0
2312387,150750,2023,"menos_50","publico","São João do Araguaia","Pará","Norte",15003,"Carajas",15003,"MACRORREGIONAL IV",10,0,6,4,0,10,0,0,0,0,0,0,0,0
2313049,150070,2018,"menos_50","publico","Anajás","Pará","Norte",15014,"Marajo II",15014,"MACRORREGIONAL I",633,19,550,66,4,627,0,6,0,0,0,18,0,0
2313049,150070,2019,"menos_50","publico","Anajás","Pará","Norte",15014,"Marajo II",15014,"MACRORREGIONAL I",583,21,480,88,3,573,0,10,0,0,0,20,0,0
2313049,150070,2020,"menos_50","publico","Anajás","Pará","Norte",15014,"Marajo II",15014,"MACRORREGIONAL I",563,15,474,80,1,555,1,6,1,0,0,14,0,0
2313049,150070,2021,"menos_50","publico","Anajás","Pará","Norte",15014,"Marajo II",15014,"MACRORREGIONAL I",499,18,432,57,0,493,1,5,0,0,0,17,0,0
2313049,150070,2022,"menos_50","publico","Anajás","Pará","Norte",15014,"Marajo II",15014,"MACRORREGIONAL I",649,32,545,87,4,639,0,10,0,0,0,29,0,0
2313049,150070,2023,"menos_50","publico","Anajás","Pará","Norte",15014,"Marajo II",15014,"MACRORREGIONAL I",657,21,576,60,5,651,0,6,0,0,0,21,0,0
2313057,150310,2018,"menos_50","publico","Gurupá","Pará","Norte",15014,"Marajo II",15014,"MACRORREGIONAL I",658,23,535,118,6,656,0,2,0,0,0,21,0,0
2313057,150310,2019,"menos_50","publico","Gurupá","Pará","Norte",15014,"Marajo II",15014,"MACRORREGIONAL I",528,25,447,132,3,526,0,2,0,0,0,24,0,0
2313057,150310,2020,"menos_50","publico","Gurupá","Pará","Norte",15014,"Marajo II",15014,"MACRORREGIONAL I",622,34,523,139,0,619,0,3,0,0,0,34,0,0
2313057,150310,2021,"menos_50","publico","Gurupá","Pará","Norte",15014,"Marajo II",15014,"MACRORREGIONAL I",706,29,565,203,1,700,0,6,0,0,0,29,0,0
2313057,150310,2022,"menos_50","publico","Gurupá","Pará","Norte",15014,"Marajo II",15014,"MACRORREGIONAL I",573,28,464,137,2,573,0,0,0,0,0,28,0,0
2313057,150310,2023,"menos_50","publico","Gurupá","Pará","Norte",15014,"Marajo II",15014,"MACRORREGIONAL I",629,32,495,174,2,623,0,5,1,0,0,32,0,0
2313367,150210,2018,"50_mais","publico","Cametá","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",861,94,643,255,1,857,0,4,0,0,0,86,0,0
2313367,150210,2019,"50_mais","publico","Cametá","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",895,94,641,284,0,891,0,4,0,0,0,94,0,0
2313367,150210,2020,"50_mais","publico","Cametá","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",355,51,237,118,0,354,0,1,0,0,0,52,0,0
2313367,150210,2021,"50_mais","publico","Cametá","Pará","Norte",15011,"Tocantins",15011,"MACRORREGIONAL I",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313669,150540,2018,"menos_50","publico","Ourém","Pará","Norte",15009,"Rio Caetes",15009,"MACRORREGIONAL II",252,8,231,17,3,250,0,2,0,0,7,0,0,0
2313669,150540,2019,"menos_50","publico","Ourém","Pará","Norte",15009,"Rio Caetes",15009,"MACRORREGIONAL II",263,8,243,14,6,263,0,0,0,0,7,3,0,0
2313669,150540,2020,"menos_50","publico","Ourém","Pará","Norte",15009,"Rio Caetes",15009,"MACRORREGIONAL II",167,5,156,16,1,167,0,0,0,0,0,3,0,0
2313669,150540,2021,"menos_50","publico","Ourém","Pará","Norte",15009,"Rio Caetes",15009,"MACRORREGIONAL II",164,4,159,18,0,164,0,0,0,0,0,4,0,0
2313669,150540,2022,"menos_50","publico","Ourém","Pará","Norte",15009,"Rio Caetes",15009,"MACRORREGIONAL II",149,10,136,10,1,149,0,0,0,0,0,10,0,0
2313669,150540,2023,"menos_50","publico","Ourém","Pará","Norte",15009,"Rio Caetes",15009,"MACRORREGIONAL II",90,3,85,5,0,90,0,0,0,0,0,2,0,0
2314002,150820,2018,"menos_50","publico","Vigia","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",416,7,387,52,3,416,0,0,0,0,0,7,0,0
2314002,150820,2019,"menos_50","publico","Vigia","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",357,13,333,21,0,356,0,0,1,0,0,10,0,0
2314002,150820,2020,"menos_50","publico","Vigia","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",216,5,193,18,0,216,0,0,0,0,0,5,0,0
2314002,150820,2021,"menos_50","publico","Vigia","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",175,1,165,9,1,174,0,1,0,0,0,1,0,0
2314002,150820,2022,"menos_50","publico","Vigia","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",128,5,111,12,0,126,0,2,0,0,0,3,0,0
2314002,150820,2023,"menos_50","publico","Vigia","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",123,0,117,6,0,121,0,2,0,0,0,0,0,0
2314312,150260,2018,"menos_50","publico","Colares","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314312,150260,2019,"menos_50","publico","Colares","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314312,150260,2020,"menos_50","publico","Colares","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314312,150260,2021,"menos_50","publico","Colares","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314436,150700,2018,"50_mais","misto","Santo Antônio do Tauá","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",178,0,178,0,0,178,0,0,0,0,0,0,0,0
2314436,150700,2019,"50_mais","misto","Santo Antônio do Tauá","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",276,0,276,0,0,276,0,0,0,0,0,0,0,0
2314436,150700,2020,"50_mais","misto","Santo Antônio do Tauá","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",413,0,413,0,0,413,0,0,0,0,0,0,0,0
2314436,150700,2021,"50_mais","misto","Santo Antônio do Tauá","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",226,0,226,0,0,226,0,0,0,0,0,0,0,0
2314436,150700,2022,"50_mais","misto","Santo Antônio do Tauá","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",278,0,262,16,0,278,0,0,0,0,0,0,0,0
2314436,150700,2023,"50_mais","misto","Santo Antônio do Tauá","Pará","Norte",15007,"Metropolitana II",15007,"MACRORREGIONAL II",434,0,331,104,1,434,0,0,0,0,0,0,0,0
