bloco,bloco_por_extenso,sub_bloco,sub_bloco_por_extenso,indicador_principal,sub_indicador,label_input_categoria,categoria_sub_indicador,nome_abreviado_indicador,nome_abreviado_sub_indicador,fonte,calculo_por_extenso_indicador_principal,calculo_por_extenso_sub_indicador,nome_numerador,nome_denominador,calculo,numerador,denominador,tipo_do_indicador,tem_referencia,nome_referencia,valor_referencia,tem_incompletude,texto_incompletude,variaveis_incompletude,valores_invalidos,calculo_incompletude
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por faixa de peso,Porcentagem de óbitos perinatais com peso menor que 1000 g,Faixa de peso,Menor que 1000 g,distribuicao_obitos_perinatais_peso,porc_obitos_perinatais_peso_menor_1000,SIM,"Total de óbitos perinatais em cada faixa de peso, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais com peso menor que 1000 g, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais com peso menor que 1000 g,Total de óbitos perinatais,"round(sum(obitos_perinatais_menos_1000_todos) / sum(obitos_perinatais_todos_todos) * 100, 1)",sum(obitos_perinatais_menos_1000_todos),sum(obitos_perinatais_todos_todos),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por faixa de peso,Porcentagem de óbitos perinatais com peso de 1000 a 1499 g,Faixa de peso,De 1000 a 1499 g,distribuicao_obitos_perinatais_peso,porc_obitos_perinatais_peso_1000_a_1499,SIM,"Total de óbitos perinatais em cada faixa de peso, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais com peso de 1000 a 1499 g, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais com peso de 1000 a 1499 g,Total de óbitos perinatais,"round(sum(obitos_perinatais_1000_1499_todos) / sum(obitos_perinatais_todos_todos) * 100, 1)",sum(obitos_perinatais_1000_1499_todos),sum(obitos_perinatais_todos_todos),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por faixa de peso,Porcentagem de óbitos perinatais com peso de 1500 a 2499 g,Faixa de peso,De 1500 a 2499 g,distribuicao_obitos_perinatais_peso,porc_obitos_perinatais_peso_1500_a_2499,SIM,"Total de óbitos perinatais em cada faixa de peso, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais com peso de 1500 a 2499 g, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais com peso de 1500 a 2499 g,Total de óbitos perinatais,"round(sum(obitos_perinatais_1500_2499_todos) / sum(obitos_perinatais_todos_todos) * 100, 1)",sum(obitos_perinatais_1500_2499_todos),sum(obitos_perinatais_todos_todos),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por faixa de peso,Porcentagem de óbitos perinatais com peso de 2500 g ou mais,Faixa de peso,Maior ou igual a 2500 g,distribuicao_obitos_perinatais_peso,porc_obitos_perinatais_peso_2500_mais,SIM,"Total de óbitos perinatais em cada faixa de peso, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais com peso de 2500 g ou mais, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais com peso de 2500 g ou mais,Total de óbitos perinatais,"round(sum(obitos_perinatais_2500_mais_todos) / sum(obitos_perinatais_todos_todos) * 100, 1)",sum(obitos_perinatais_2500_mais_todos),sum(obitos_perinatais_todos_todos),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas,Porcentagem de óbitos perinatais por afecções originais no período perinatal,Grupo de causas,Afecções originais no período perinatal,distribuicao_obitos_perinatais_principais,porc_obitos_perinatais_principais_afeccoes_perinatal,SIM,"Total de óbitos perinatais em cada grupo de causas, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais por afecções originais no período perinatal, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais por afecções originais no período perinatal,Total de óbitos perinatais,"round(sum(principais_perinatal_afeccoes_perinatal_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(principais_perinatal_afeccoes_perinatal_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas,Porcentagem de óbitos perinatais por afecções respiratórias do recém-nascido,Grupo de causas,Afecções respiratórias do recém-nascido,distribuicao_obitos_perinatais_principais,porc_obitos_perinatais_principais_respiratorias,SIM,"Total de óbitos perinatais em cada grupo de causas, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais por afecções respiratórias do recém-nascido, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais por afecções respiratórias do recém-nascido,Total de óbitos perinatais,"round(sum(principais_perinatal_respiratorias_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(principais_perinatal_respiratorias_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas,Porcentagem de óbitos perinatais por anomalias congênitas,Grupo de causas,Anomalias congênitas,distribuicao_obitos_perinatais_principais,porc_obitos_perinatais_principais_anomalias,SIM,"Total de óbitos perinatais em cada grupo de causas, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais por anomalias congênitas, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais por anomalias congênitas,Total de óbitos perinatais,"round(sum(principais_perinatal_anomalias_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(principais_perinatal_anomalias_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas,Porcentagem de óbitos perinatais por asfixia/hipóxia,Grupo de causas,Asfixia/hipóxia,distribuicao_obitos_perinatais_principais,porc_obitos_perinatais_principais_asfixia,SIM,"Total de óbitos perinatais em cada grupo de causas, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais por asfixia/hipóxia, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais por asfixia/hipóxia,Total de óbitos perinatais,"round(sum(principais_perinatal_asfixia_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(principais_perinatal_asfixia_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas,Porcentagem de óbitos perinatais por fatores maternos relacionados à gravidez,Grupo de causas,Fatores maternos relacionados à gravidez,distribuicao_obitos_perinatais_principais,porc_obitos_perinatais_principais_gravidez,SIM,"Total de óbitos perinatais em cada grupo de causas, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais por fatores maternos relacionados à gravidez, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais por fatores maternos relacionados à gravidez,Total de óbitos perinatais,"round(sum(principais_perinatal_gravidez_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(principais_perinatal_gravidez_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas,Porcentagem de óbitos perinatais por infecções,Grupo de causas,Infecções,distribuicao_obitos_perinatais_principais,porc_obitos_perinatais_principais_infeccoes,SIM,"Total de óbitos perinatais em cada grupo de causas, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais por infecções, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais por infecções,Total de óbitos perinatais,"round(sum(principais_perinatal_infeccoes_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(principais_perinatal_infeccoes_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas,Porcentagem de óbitos perinatais por prematuridade,Grupo de causas,Prematuridade,distribuicao_obitos_perinatais_principais,porc_obitos_perinatais_principais_prematuridade,SIM,"Total de óbitos perinatais em cada grupo de causas, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais por prematuridade, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais por prematuridade,Total de óbitos perinatais,"round(sum(principais_perinatal_prematuridade_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(principais_perinatal_prematuridade_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas,Porcentagem de óbitos perinatais por causas mal definidas,Grupo de causas,Causas mal definidas,distribuicao_obitos_perinatais_principais,porc_obitos_perinatais_principais_mal_definidas,SIM,"Total de óbitos perinatais em cada grupo de causas, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais por causas mal definidas, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais por causas mal definidas,Total de óbitos perinatais,"round(sum(principais_perinatal_mal_definidas_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(principais_perinatal_mal_definidas_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas,Porcentagem de óbitos perinatais por demais causas,Grupo de causas,Demais causas,distribuicao_obitos_perinatais_principais,porc_obitos_perinatais_principais_demais_causas,SIM,"Total de óbitos perinatais em cada grupo de causas, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais por demais causas, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais por demais causas,Total de óbitos perinatais,"round(sum(principais_perinatal_demais_causas_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(principais_perinatal_demais_causas_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas evitáveis,Porcentagem de óbitos perinatais evitáveis por ações de diagnóstico e tratamento adequado,Grupo de causas evitáveis,Ações de diagnóstico e tratamento adequado,distribuicao_obitos_perinatais_evitaveis,porc_obitos_perinatais_evitaveis_acoes_diagnostico,SIM,"Total de óbitos perinatais em cada grupo de causas evitáveis, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais evitáveis por ações de diagnóstico e tratamento adequado, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais evitáveis por ações de diagnóstico e tratamento adequado,Total de óbitos perinatais,"round(sum(evitaveis_perinatal_acoes_diagnostico_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(evitaveis_perinatal_acoes_diagnostico_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas evitáveis,Porcentagem de óbitos perinatais evitáveis por ações de promoção à saúde vinculadas à ações de atenção,Grupo de causas evitáveis,Ações de promoção à saúde vinculadas à ações de atenção,distribuicao_obitos_perinatais_evitaveis,porc_obitos_perinatais_evitaveis_acoes_saude,SIM,"Total de óbitos perinatais em cada grupo de causas evitáveis, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais evitáveis por ações de promoção à saúde vinculadas à ações de atenção, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais evitáveis por ações de promoção à saúde vinculadas à ações de atenção,Total de óbitos perinatais,"round(sum(evitaveis_perinatal_acoes_saude_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(evitaveis_perinatal_acoes_saude_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas evitáveis,Porcentagem de óbitos perinatais evitáveis por adequada atenção ao recém-nascido,Grupo de causas evitáveis,Adequada atenção ao recém-nascido,distribuicao_obitos_perinatais_evitaveis,porc_obitos_perinatais_evitaveis_recem_nascido,SIM,"Total de óbitos perinatais em cada grupo de causas evitáveis, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais evitáveis por adequada atenção ao recém-nascido, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais evitáveis por adequada atenção ao recém-nascido,Total de óbitos perinatais,"round(sum(evitaveis_perinatal_recem_nascido_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(evitaveis_perinatal_recem_nascido_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas evitáveis,Porcentagem de óbitos perinatais evitáveis por adequada atenção à mulher na gestação,Grupo de causas evitáveis,Adequada atenção à mulher na gestação,distribuicao_obitos_perinatais_evitaveis,porc_obitos_perinatais_evitaveis_mulher_gestacao,SIM,"Total de óbitos perinatais em cada grupo de causas evitáveis, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais evitáveis por adequada atenção à mulher na gestação, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais evitáveis por adequada atenção à mulher na gestação,Total de óbitos perinatais,"round(sum(evitaveis_perinatal_mulher_gestacao_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(evitaveis_perinatal_mulher_gestacao_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas evitáveis,Porcentagem de óbitos perinatais evitáveis por adequada atenção à mulher no parto,Grupo de causas evitáveis,Adequada atenção à mulher no parto,distribuicao_obitos_perinatais_evitaveis,porc_obitos_perinatais_evitaveis_mulher_parto,SIM,"Total de óbitos perinatais em cada grupo de causas evitáveis, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais evitáveis por adequada atenção à mulher no parto, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais evitáveis por adequada atenção à mulher no parto,Total de óbitos perinatais,"round(sum(evitaveis_perinatal_mulher_parto_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(evitaveis_perinatal_mulher_parto_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas evitáveis,Porcentagem de óbitos perinatais evitáveis por ações de imunoprevenção,Grupo de causas evitáveis,Imunoprevenção,distribuicao_obitos_perinatais_evitaveis,porc_obitos_perinatais_evitaveis_imunoprevencao,SIM,"Total de óbitos perinatais em cada grupo de causas evitáveis, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais evitáveis por ações de imunoprevenção, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais evitáveis por ações de imunoprevenção,Total de óbitos perinatais,"round(sum(evitaveis_perinatal_imunoprevencao_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(evitaveis_perinatal_imunoprevencao_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas evitáveis,Porcentagem de óbitos perinatais com causas de morte mal-definidas,Grupo de causas evitáveis,Causas de morte mal-definidas,distribuicao_obitos_perinatais_evitaveis,porc_obitos_perinatais_evitaveis_mal_definidas,SIM,"Total de óbitos perinatais em cada grupo de causas evitáveis, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais com causas de morte mal-definidas, dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais com causas de morte mal-definidas,Total de óbitos perinatais,"round(sum(evitaveis_perinatal_mal_definidas_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(evitaveis_perinatal_mal_definidas_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_perinatal,Mortalidade perinatal,Distribuição percentual dos óbitos perinatais por grupo de causas evitáveis,Porcentagem de óbitos perinatais por demais causas (não claramente evitáveis),Grupo de causas evitáveis,Demais causas (não claramente evitáveis),distribuicao_obitos_perinatais_evitaveis,porc_obitos_perinatais_evitaveis_demais_causas,SIM,"Total de óbitos perinatais em cada grupo de causas evitáveis, dividido pelo total de óbitos perinatais e multiplicado por 100","Total de óbitos perinatais por demais causas (não claramente evitáveis), dividido pelo total de óbitos perinatais e multiplicado por 100",Total de óbitos perinatais por demais causas (não claramente evitáveis),Total de óbitos perinatais,"round(sum(evitaveis_perinatal_demais_causas_total) / sum(obitos_perinatais_totais) * 100, 1)",sum(evitaveis_perinatal_demais_causas_total),sum(obitos_perinatais_totais),porcentagem,FALSE,,,TRUE,,PESO e SEMAGESTAC,NA,"round(sum(peso_semagestac_sim_perinatal_incompletos) / sum(total_de_obitos_perinatais) * 100, 1)"
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_neonatal,Mortalidade neonatal,Número de óbitos neonatais,Número de óbitos neonatais,,,obitos_neonatais_totais,obitos_neonatais_totais,SIM,Total de óbitos neonatais,Total de óbitos neonatais,Total de óbitos neonatais,Total de nascidos vivos,sum(obitos_neonatais_todos_todos),sum(obitos_neonatais_todos_todos),sum(total_de_nascidos_vivos),numero,FALSE,,,FALSE,,,,
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_neonatal,Mortalidade neonatal,Taxa de mortalidade neonatal por 1000 nascidos vivos,Taxa de mortalidade neonatal por 1000 nascidos vivos,,,taxa_de_mortalidade_neonatal,taxa_de_mortalidade_neonatal,SIM e SINASC,"Total de óbitos neonatais, dividido pelo total de óbitos neonatais somado ao total de nascidos vivos e multiplicado por 1000","Total de óbitos neonatais, dividido pelo total de nascidos vivos e multiplicado por 1000",Total de óbitos neonatais,Total de nascidos vivos,"round(sum(obitos_neonatais_todos_todos) / sum(total_de_nascidos_vivos) * 1000, 1)",sum(obitos_neonatais_todos_todos),sum(total_de_nascidos_vivos),taxa,FALSE,,,FALSE,,,,
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_neonatal,Mortalidade neonatal,Taxa de mortalidade neonatal de 0 a 6 dias de vida por 1000 nascidos vivos,Taxa de mortalidade neonatal de 0 a 6 dias de vida por 1000 nascidos vivos,,,taxa_de_mortalidade_neonatal_0_a_6_dias,taxa_de_mortalidade_neonatal_0_a_6_dias,SIM e SINASC,"Total de óbitos neonatais ocorridos com 0 a 6 dias de vida, dividido pelo total de óbitos neonatais somado ao total de nascidos vivos e multiplicado por 1000","Total de óbitos neonatais ocorridos com 0 a 6 dias de vida, dividido pelo total de nascidos vivos e multiplicado por 1000",Total de óbitos neonatais ocorridos com 0 a 6 dias de vida,Total de nascidos vivos,"round(sum(obitos_neonatais_todos_0_a_6_dias) / sum(total_de_nascidos_vivos) * 1000, 1)",sum(obitos_neonatais_todos_0_a_6_dias),sum(total_de_nascidos_vivos),taxa,FALSE,,,FALSE,,,,
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_neonatal,Mortalidade neonatal,Taxa de mortalidade neonatal de 7 a 27 dias de vida por 1000 nascidos vivos,Taxa de mortalidade neonatal de 7 a 27 dias de vida por 1000 nascidos vivos,,,taxa_de_mortalidade_neonatal_7_a_27_dias,taxa_de_mortalidade_neonatal_7_a_27_dias,SIM e SINASC,"Total de óbitos neonatais ocorridos com 7 a 27 dias de vida, dividido pelo total de óbitos neonatais somado ao total de nascidos vivos e multiplicado por 1000","Total de óbitos neonatais ocorridos com 7 a 27 dias de vida, dividido pelo total de nascidos vivos e multiplicado por 1000",Total de óbitos neonatais ocorridos com 7 a 27 dias de vida,Total de nascidos vivos,"round(sum(obitos_neonatais_todos_7_a_27_dias) / sum(total_de_nascidos_vivos) * 1000, 1)",sum(obitos_neonatais_todos_7_a_27_dias),sum(total_de_nascidos_vivos),taxa,FALSE,,,FALSE,,,,
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_neonatal,Mortalidade neonatal,Distribuição percentual dos óbitos neonatais por momento do óbito,Porcentagem de óbitos neonatais ocorridos no dia 0 de vida,Momento do óbito,Dia 0 de vida,distribuicao_obitos_neonatais_momento,porc_obitos_neonatais_momento_0_dias,SIM,"Total de óbitos neonatais em cada momento do óbito, dividido pelo total de óbitos neonatais e multiplicado por 100","Total de óbitos neonatais ocorridos no dia 0 de vida, dividido pelo total de óbitos neonatais e multiplicado por 100",Total de óbitos neonatais ocorridos no dia 0 de vida,Total de óbitos neonatais,"round(sum(obitos_neonatais_todos_0_dias) / sum(obitos_neonatais_todos_todos) * 100, 1)",sum(obitos_neonatais_todos_0_dias),sum(obitos_neonatais_todos_todos),porcentagem,FALSE,,,FALSE,,,,
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_neonatal,Mortalidade neonatal,Distribuição percentual dos óbitos neonatais por momento do óbito,Porcentagem de óbitos neonatais ocorridos com 1 a 6 dias de vida,Momento do óbito,De 1 a 6 dias de vida,distribuicao_obitos_neonatais_momento,porc_obitos_neonatais_momento_1_a_6_dias,SIM,"Total de óbitos neonatais em cada momento do óbito, dividido pelo total de óbitos neonatais e multiplicado por 100","Total de óbitos neonatais ocorridos com 1 a 6 dias de vida, dividido pelo total de óbitos neonatais e multiplicado por 100",Total de óbitos neonatais ocorridos com 1 a 6 dias de vida,Total de óbitos neonatais,"round(sum(obitos_neonatais_todos_1_a_6_dias) / sum(obitos_neonatais_todos_todos) * 100, 1)",sum(obitos_neonatais_todos_1_a_6_dias),sum(obitos_neonatais_todos_todos),porcentagem,FALSE,,,FALSE,,,,
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_neonatal,Mortalidade neonatal,Distribuição percentual dos óbitos neonatais por momento do óbito,Porcentagem de óbitos neonatais ocorridos com 7 a 27 dias de vida,Momento do óbito,De 7 a 27 dias de vida,distribuicao_obitos_neonatais_momento,porc_obitos_neonatais_momento_7_a_27_dias,SIM,"Total de óbitos neonatais em cada momento do óbito, dividido pelo total de óbitos neonatais e multiplicado por 100","Total de óbitos neonatais ocorridos com 7 a 27 dias de vida, dividido pelo total de óbitos neonatais e multiplicado por 100",Total de óbitos neonatais ocorridos com 7 a 27 dias de vida,Total de óbitos neonatais,"round(sum(obitos_neonatais_todos_7_a_27_dias) / sum(obitos_neonatais_todos_todos) * 100, 1)",sum(obitos_neonatais_todos_7_a_27_dias),sum(obitos_neonatais_todos_todos),porcentagem,FALSE,,,FALSE,,,,
morbimortalidade_perinatal,Morbimortalidade perinatal,mortalidade_neonatal,Mortalidade neonatal,Distribuição percentual dos óbitos neonatais por faixa de peso,Porcentagem de óbitos neonatais com peso menor que 1000 g,Faixa de peso,Menor que 1000 g,distribuicao_obitos_neonatais_peso,porc_obitos_neonatais_peso_menor_1000,SIM,"Total de óbitos neonatais em cada faixa de peso, dividido pelo total de óbitos neonatais e multiplicado por 100","Total de óbitos neonatais com peso menor que 1000 g, dividido pelo total de óbitos neonatais e multiplicado por 100",Total de óbitos neonatais com peso menor que 1000 g,Total de óbitos neonatais,"round(sum(obitos_neonatais_menos_1000_todos) / sum(obitos_neonatais_todos_todos) * 100, 1)",sum(obitos_neonatais_menos_1000_todos),sum(obitos_neonatais_todos_todos),porcentagem,FALSE,,,TRUE,,PESO,NA,"round(sum(peso_sim_neonatal_incompletos) / sum(total_de_obitos_neonatais) * 100, 1)"
