"cnes","codmunocor","ano","tipo","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude","obitos_maternos_totais","obitos_maternos_diretos","obitos_maternos_aborto","obitos_maternos_hipertensao","obitos_maternos_hemorragia","obitos_maternos_infec_puerperal"
10499,530010,2022,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10499,530010,2023,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10502,530010,2018,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1,1,0,0,0,1
10502,530010,2019,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10502,530010,2020,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10502,530010,2021,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1,0,0,0,0,0
10502,530010,2022,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1,1,0,0,1,0
10502,530010,2023,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10510,530010,2018,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3,1,0,0,0,1
10510,530010,2019,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10510,530010,2020,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10510,530010,2021,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",3,1,0,0,0,0
10510,530010,2022,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10510,530010,2023,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1,1,0,0,0,0
10529,530010,2018,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10529,530010,2019,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1,0,0,0,0,0
10529,530010,2020,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1,0,0,0,0,0
10529,530010,2021,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1,0,0,0,0,0
10529,530010,2022,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10529,530010,2023,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1,1,0,0,0,0
10537,530010,2018,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",9,6,0,4,0,0
10537,530010,2019,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",2,0,0,0,0,0
10537,530010,2020,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",7,5,1,2,1,0
10537,530010,2021,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",6,3,0,1,1,0
10537,530010,2022,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",6,2,0,1,0,0
10537,530010,2023,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",5,1,0,1,0,0
10545,530010,2018,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10545,530010,2019,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",1,0,0,0,0,0
10545,530010,2020,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10545,530010,2021,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10545,530010,2022,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
10545,530010,2023,"publico","Brasília","Distrito Federal","Centro-Oeste",53001,"Distrito Federal",53001,"DISTRITO FEDERAL",0,0,0,0,0,0
11738,320530,2018,"privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0
11738,320530,2019,"privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0
11738,320530,2020,"privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0
11738,320530,2021,"privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0
11738,320530,2022,"privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0
11738,320530,2023,"privado","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0
11843,320530,2018,"misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0
11843,320530,2019,"misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0
11843,320530,2020,"misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0
11843,320530,2021,"misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",1,1,0,0,1,0
11843,320530,2022,"misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0
11843,320530,2023,"misto","Vitória","Espírito Santo","Sudeste",32002,"Metropolitana",32002,"METROPOLITANA",0,0,0,0,0,0
12505,330330,2018,"publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",0,0,0,0,0,0
12505,330330,2019,"publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",0,0,0,0,0,0
12505,330330,2020,"publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",1,1,0,0,0,0
12505,330330,2021,"publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",0,0,0,0,0,0
12505,330330,2022,"publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",0,0,0,0,0,0
12505,330330,2023,"misto","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",0,0,0,0,0,0
12521,330330,2018,"publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",1,0,0,0,0,0
12521,330330,2019,"publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",5,2,0,1,0,0
12521,330330,2020,"publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",10,4,1,3,0,0
12521,330330,2021,"publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",11,2,0,2,0,0
12521,330330,2022,"publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",8,6,0,2,0,2
12521,330330,2023,"publico","Niterói","Rio de Janeiro","Sudeste",33006,"Metropolitana II",33006,"MACRORREGIAO I",4,3,0,0,0,2
13129,410030,2020,"publico","Agudos do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
13129,410030,2021,"publico","Agudos do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
13129,410030,2022,"publico","Agudos do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
13129,410030,2023,"publico","Agudos do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
13633,410400,2018,"misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1,1,0,1,0,0
13633,410400,2019,"misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",3,2,0,0,1,0
13633,410400,2020,"misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",2,0,0,0,0,0
13633,410400,2021,"misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",6,0,0,0,0,0
13633,410400,2022,"misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",4,2,0,2,0,0
13633,410400,2023,"misto","Campina Grande do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",3,3,0,1,1,0
13838,410420,2018,"misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
13838,410420,2019,"misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
13838,410420,2020,"misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
13838,410420,2021,"misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
13838,410420,2022,"misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
13838,410420,2023,"misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
13846,410420,2018,"misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",3,3,0,3,0,0
13846,410420,2019,"misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",5,2,1,1,0,0
13846,410420,2020,"misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",6,1,0,1,0,0
13846,410420,2021,"misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",15,1,0,1,0,0
13846,410420,2022,"misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",6,3,0,1,0,1
13846,410420,2023,"misto","Campo Largo","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",8,3,0,0,1,1
14109,410430,2018,"misto","Campo Mourão","Paraná","Sul",41011,"11ª Rs Campo Mourao",41011,"MACRORREGIONAL NOROESTE",3,2,0,0,1,0
14109,410430,2019,"misto","Campo Mourão","Paraná","Sul",41011,"11ª Rs Campo Mourao",41011,"MACRORREGIONAL NOROESTE",0,0,0,0,0,0
14109,410430,2020,"misto","Campo Mourão","Paraná","Sul",41011,"11ª Rs Campo Mourao",41011,"MACRORREGIONAL NOROESTE",0,0,0,0,0,0
14109,410430,2021,"misto","Campo Mourão","Paraná","Sul",41011,"11ª Rs Campo Mourao",41011,"MACRORREGIONAL NOROESTE",6,2,0,0,0,0
14109,410430,2022,"misto","Campo Mourão","Paraná","Sul",41011,"11ª Rs Campo Mourao",41011,"MACRORREGIONAL NOROESTE",1,1,0,0,0,0
14109,410430,2023,"misto","Campo Mourão","Paraná","Sul",41011,"11ª Rs Campo Mourao",41011,"MACRORREGIONAL NOROESTE",1,1,0,0,1,0
14133,410430,2018,"privado","Campo Mourão","Paraná","Sul",41011,"11ª Rs Campo Mourao",41011,"MACRORREGIONAL NOROESTE",0,0,0,0,0,0
15180,410620,2018,"publico","Contenda","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15180,410620,2019,"publico","Contenda","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15180,410620,2020,"publico","Contenda","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15180,410620,2021,"publico","Contenda","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15180,410620,2022,"publico","Contenda","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15180,410620,2023,"publico","Contenda","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15245,410690,2018,"misto","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15245,410690,2019,"misto","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1,1,0,1,0,0
15245,410690,2020,"misto","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",2,2,0,1,0,0
15245,410690,2021,"misto","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",6,0,0,0,0,0
15245,410690,2022,"misto","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1,0,0,0,0,0
15245,410690,2023,"misto","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",4,4,0,1,2,0
15318,410690,2018,"misto","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1,1,0,0,0,0
15318,410690,2019,"misto","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15318,410690,2020,"misto","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",5,2,0,1,0,0
15318,410690,2021,"misto","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",2,0,0,0,0,0
15318,410690,2022,"misto","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15318,410690,2023,"misto","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",2,2,1,0,0,1
15369,410690,2018,"publico","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15369,410690,2019,"publico","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1,1,0,1,0,0
15369,410690,2020,"publico","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1,0,0,0,0,0
15369,410690,2021,"publico","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",7,2,0,1,0,0
15369,410690,2022,"publico","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15369,410690,2023,"publico","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",2,2,0,0,1,0
15717,410690,2018,"privado","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15717,410690,2019,"privado","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15717,410690,2020,"privado","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15717,410690,2021,"privado","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15717,410690,2022,"privado","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
15717,410690,2023,"privado","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
16462,410690,2018,"publico","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1,1,0,1,0,0
16462,410690,2019,"publico","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
16462,410690,2020,"publico","Curitiba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17574,410765,2018,"publico","Fazenda Rio Grande","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17574,410765,2019,"publico","Fazenda Rio Grande","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17574,410765,2020,"publico","Fazenda Rio Grande","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17574,410765,2021,"publico","Fazenda Rio Grande","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17574,410765,2022,"publico","Fazenda Rio Grande","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17574,410765,2023,"publico","Fazenda Rio Grande","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17612,411125,2018,"misto","Itaperuçu","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17612,411125,2019,"misto","Itaperuçu","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17612,411125,2020,"misto","Itaperuçu","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17612,411125,2021,"misto","Itaperuçu","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17612,411125,2022,"misto","Itaperuçu","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17779,411430,2018,"publico","Mandirituba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17779,411430,2019,"publico","Mandirituba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1,0,0,0,0,0
17779,411430,2020,"publico","Mandirituba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17779,411430,2021,"publico","Mandirituba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17779,411430,2022,"publico","Mandirituba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17779,411430,2023,"publico","Mandirituba","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
17868,411850,2018,"misto","Pato Branco","Paraná","Sul",41007,"7ª Rs Pato Branco",41007,"MACRORREGIAO OESTE",0,0,0,0,0,0
17868,411850,2019,"misto","Pato Branco","Paraná","Sul",41007,"7ª Rs Pato Branco",41007,"MACRORREGIAO OESTE",0,0,0,0,0,0
17868,411850,2020,"misto","Pato Branco","Paraná","Sul",41007,"7ª Rs Pato Branco",41007,"MACRORREGIAO OESTE",0,0,0,0,0,0
17868,411850,2021,"privado","Pato Branco","Paraná","Sul",41007,"7ª Rs Pato Branco",41007,"MACRORREGIAO OESTE",0,0,0,0,0,0
17868,411850,2022,"privado","Pato Branco","Paraná","Sul",41007,"7ª Rs Pato Branco",41007,"MACRORREGIAO OESTE",0,0,0,0,0,0
17868,411850,2023,"privado","Pato Branco","Paraná","Sul",41007,"7ª Rs Pato Branco",41007,"MACRORREGIAO OESTE",1,0,0,0,0,0
17884,411850,2018,"misto","Pato Branco","Paraná","Sul",41007,"7ª Rs Pato Branco",41007,"MACRORREGIAO OESTE",2,2,0,0,1,0
17884,411850,2019,"misto","Pato Branco","Paraná","Sul",41007,"7ª Rs Pato Branco",41007,"MACRORREGIAO OESTE",2,1,0,0,1,0
17884,411850,2020,"misto","Pato Branco","Paraná","Sul",41007,"7ª Rs Pato Branco",41007,"MACRORREGIAO OESTE",1,1,0,0,0,0
17884,411850,2021,"misto","Pato Branco","Paraná","Sul",41007,"7ª Rs Pato Branco",41007,"MACRORREGIAO OESTE",7,1,0,0,0,0
17884,411850,2022,"misto","Pato Branco","Paraná","Sul",41007,"7ª Rs Pato Branco",41007,"MACRORREGIAO OESTE",0,0,0,0,0,0
17884,411850,2023,"misto","Pato Branco","Paraná","Sul",41007,"7ª Rs Pato Branco",41007,"MACRORREGIAO OESTE",1,1,0,0,1,0
18090,411915,2018,"misto","Pinhais","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
18090,411915,2019,"misto","Pinhais","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
18090,411915,2020,"misto","Pinhais","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
18090,411915,2021,"misto","Pinhais","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
18090,411915,2022,"misto","Pinhais","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
18090,411915,2023,"misto","Pinhais","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
18333,411915,2018,"publico","Pinhais","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
18333,411915,2019,"publico","Pinhais","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1,1,0,0,1,0
18333,411915,2020,"publico","Pinhais","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
18333,411915,2021,"publico","Pinhais","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
18333,411915,2022,"publico","Pinhais","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
18333,411915,2023,"publico","Pinhais","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",1,1,0,0,1,0
19194,412760,2018,"publico","Tijucas do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
19194,412760,2019,"publico","Tijucas do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
19194,412760,2020,"publico","Tijucas do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
19194,412760,2021,"publico","Tijucas do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
19194,412760,2022,"publico","Tijucas do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
19194,412760,2023,"publico","Tijucas do Sul","Paraná","Sul",41002,"2ª Rs Metropolitana",41002,"MACRORREGIONAL LESTE",0,0,0,0,0,0
19283,420540,2018,"publico","Florianópolis","Santa Catarina","Sul",42007,"Grande Florianopolis",42007,"GRANDE FLORIANOPOLIS",0,0,0,0,0,0
19283,420540,2019,"publico","Florianópolis","Santa Catarina","Sul",42007,"Grande Florianopolis",42007,"GRANDE FLORIANOPOLIS",0,0,0,0,0,0
19283,420540,2020,"publico","Florianópolis","Santa Catarina","Sul",42007,"Grande Florianopolis",42007,"GRANDE FLORIANOPOLIS",0,0,0,0,0,0
19283,420540,2021,"publico","Florianópolis","Santa Catarina","Sul",42007,"Grande Florianopolis",42007,"GRANDE FLORIANOPOLIS",0,0,0,0,0,0
19283,420540,2022,"publico","Florianópolis","Santa Catarina","Sul",42007,"Grande Florianopolis",42007,"GRANDE FLORIANOPOLIS",1,0,0,0,0,0
